client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
0e11ffbc2e6bc102abdb07c38264780657df6ecff2f79f59f72f1a4f367622d36b7d8a0c0783d5d56f51addaa1a6270bcafc38d1fd09652c11266ef43f1075c2	common_voice_fr_32674120.mp3	Des vacances qui vont vite virer à la catastrophe, en commençant par leur kidnapping...	2	0				fr	
28867d891a1e25eea5476c6505dd4eb23f841d75a05fb8b7e9257ba8c0f02d7df15e1d04f363a0b13bb0ea2ebf1b7c3da714d3ef62a5301835541ea47adb856c	common_voice_fr_32387374.mp3	Celle-ci l'écoute puis tombe amoureuse de son accidenté, sentiments partagés bien entendu.	2	0				fr	
28867d891a1e25eea5476c6505dd4eb23f841d75a05fb8b7e9257ba8c0f02d7df15e1d04f363a0b13bb0ea2ebf1b7c3da714d3ef62a5301835541ea47adb856c	common_voice_fr_32387376.mp3	La bure et le scapulaire sont repris des bénédictins.	2	0				fr	
3159b5c320acae4e2f075c0ee894e4c2bbb972a647edbdfa2d2961e5098d179ae77968ea8d25f729b806a8e560cf2de120d2093997b9dd8a5f78e60567632eb0	common_voice_fr_32271266.mp3	Du coup, le Jésuite devint le frère du grand chef des Tsonnontouans.	2	1				fr	
3159b5c320acae4e2f075c0ee894e4c2bbb972a647edbdfa2d2961e5098d179ae77968ea8d25f729b806a8e560cf2de120d2093997b9dd8a5f78e60567632eb0	common_voice_fr_32271269.mp3	Il met également en place la notion de destruction créatrice.	2	0				fr	
483baeb38c476b1254882cb4e5e72887bd167b2cf38e3201f8a86a41594a6d32c8dc1d965f28bf448b1bcf7113c5e0d371872ec0a77784218d48af562604c080	common_voice_fr_32084036.mp3	Son père, Earl Dixon, faisait du théâtre.	4	0	sixties	male	Français de France	fr	
483baeb38c476b1254882cb4e5e72887bd167b2cf38e3201f8a86a41594a6d32c8dc1d965f28bf448b1bcf7113c5e0d371872ec0a77784218d48af562604c080	common_voice_fr_32084039.mp3	Le jeu a reçu un accueil mitigé.	4	2	sixties	male	Français de France	fr	
4e2fb632503291dd1bd8a83edaaefb447d5a724634059593185b2670e7962d66a203a1d3dc3fd324f10c0124be09d99931a979f3cb5d81d75ea387e7b009608d	common_voice_fr_32574003.mp3	Vers la terre, emportant de la foudre avec lui.	2	0				fr	
4e2fb632503291dd1bd8a83edaaefb447d5a724634059593185b2670e7962d66a203a1d3dc3fd324f10c0124be09d99931a979f3cb5d81d75ea387e7b009608d	common_voice_fr_32574005.mp3	Jean-Marie Léger est né à Annecy.	2	0				fr	
516816136fc9efab2eb112a2b172db5d3f8ae4f1aa23c63a986c901362683b01b735cf3208ac98d65ff4477d0b567c31dbf7177cd725836b4826492f5cca9fb7	common_voice_fr_32839953.mp3	Ses pattes antérieures sont rayées de brun.	2	0	thirties	male	Français de France	fr	
516816136fc9efab2eb112a2b172db5d3f8ae4f1aa23c63a986c901362683b01b735cf3208ac98d65ff4477d0b567c31dbf7177cd725836b4826492f5cca9fb7	common_voice_fr_32839954.mp3	On utilise aussi la cire d'abeille pour traiter les sabots fendus chez les animaux.	2	0	thirties	male	Français de France	fr	
65074624053772f810b09ad76c791cfc16211ebcb85a12614f6472fe4e0247bfec4d89485a4eb4ab2b3a85d34ecee0032ee39e653195bce061b22e719581542b	common_voice_fr_32826700.mp3	Il reçoit l'ordre de Lénine.	2	0	fifties			fr	
65074624053772f810b09ad76c791cfc16211ebcb85a12614f6472fe4e0247bfec4d89485a4eb4ab2b3a85d34ecee0032ee39e653195bce061b22e719581542b	common_voice_fr_32826701.mp3	Les îles Torres sont nommées d'après lui.	2	0	fifties			fr	
6a72b360a1e10569212bc016e6548165cb43bd9d7cee33019aa6156d7ad1eea2408c3325ae70596c5cf5d7efe5fe3e9da0cf3ffc5d47b9a0326f32ee599a5e4a	common_voice_fr_32659493.mp3	Il reste muet pendant cette compétition.	2	0				fr	
6a72b360a1e10569212bc016e6548165cb43bd9d7cee33019aa6156d7ad1eea2408c3325ae70596c5cf5d7efe5fe3e9da0cf3ffc5d47b9a0326f32ee599a5e4a	common_voice_fr_32659494.mp3	La carte était accordée pour une durée de trois ans renouvelable.	2	0				fr	
a1e09c98c2c8ac7036cd777b7d1d56c8c9266d064d6d42f438c395d3cf44ac4327e9805f66b50f40f2ab665cecfd3df8b4c1f193a940121e30a16101aabfd509	common_voice_fr_32440821.mp3	Faire du monokini sur la plage évite les marques du bronzage sur la peau.	2	1				fr	
a1e09c98c2c8ac7036cd777b7d1d56c8c9266d064d6d42f438c395d3cf44ac4327e9805f66b50f40f2ab665cecfd3df8b4c1f193a940121e30a16101aabfd509	common_voice_fr_32440823.mp3	Il s'agit du premier album du groupe sur le label Beggars Banquet.	2	0				fr	
a2989b1a8f728dbc6c2698f7b52c24209a3410e91743b1dc2e7dba8f0a317c0ff2252aee9084a48a9407a4e6eed8f96622496105a732786ce3cbacc7631f0454	common_voice_fr_32641975.mp3	Le majestueux maître-autel est surmonté d'un tableau de Notre-Dame du Carmel.	2	0				fr	
a2989b1a8f728dbc6c2698f7b52c24209a3410e91743b1dc2e7dba8f0a317c0ff2252aee9084a48a9407a4e6eed8f96622496105a732786ce3cbacc7631f0454	common_voice_fr_32641976.mp3	La commune englobait le village de Naters et le polder de Sint Pancrasgors.	2	1				fr	
bbf5258319d4e11a9a8c07609cbe08ce995967a130e7a031b36d31714388481d30f8c3faa149d017f019fec27114215e7fc1b70d720af09f93406ad48f56a752	common_voice_fr_32559814.mp3	Au cœur de cette forteresse se trouvaient plusieurs bastions sur lesquels des moulins reposaient.	4	0			Français de France	fr	
bbf5258319d4e11a9a8c07609cbe08ce995967a130e7a031b36d31714388481d30f8c3faa149d017f019fec27114215e7fc1b70d720af09f93406ad48f56a752	common_voice_fr_32559815.mp3	Victime d’une crevaison, Alonso passe à nouveau par son stand pour changer de pneus.	4	0			Français de France	fr	
12c42fbceafd94ba1ae96cbaf2e67b823ec4ed1feba24298d723dc7c64f9b43cf71378e010164ba85ce7a75a849d291d8fdd0ba7917131a34959ee96a0c47985	common_voice_fr_32663056.mp3	Il est aussi le président en exercice le plus âgé.	2	0				fr	
12c42fbceafd94ba1ae96cbaf2e67b823ec4ed1feba24298d723dc7c64f9b43cf71378e010164ba85ce7a75a849d291d8fdd0ba7917131a34959ee96a0c47985	common_voice_fr_32663059.mp3	Son architecte est César Pelli.	2	0				fr	
12c42fbceafd94ba1ae96cbaf2e67b823ec4ed1feba24298d723dc7c64f9b43cf71378e010164ba85ce7a75a849d291d8fdd0ba7917131a34959ee96a0c47985	common_voice_fr_32663062.mp3	Le Sénat nomme Quinctius Cincinnatus dictateur alors aux champs.	2	0				fr	
168bc08197f8ee3ea40f8ea12f7f8d9fdf7db8822d8ff8d5e11ecd68895e79c874f0dcc160e5b1befc9af7a1c3947f7cf638a4ca0997703e5dc3d125348795b6	common_voice_fr_32220866.mp3	Deux versions de ce récit existent en français.	2	1	twenties	female		fr	
168bc08197f8ee3ea40f8ea12f7f8d9fdf7db8822d8ff8d5e11ecd68895e79c874f0dcc160e5b1befc9af7a1c3947f7cf638a4ca0997703e5dc3d125348795b6	common_voice_fr_32220868.mp3	C'est alors qu'il rencontre André Maisonnier.	2	0	twenties	female		fr	
168bc08197f8ee3ea40f8ea12f7f8d9fdf7db8822d8ff8d5e11ecd68895e79c874f0dcc160e5b1befc9af7a1c3947f7cf638a4ca0997703e5dc3d125348795b6	common_voice_fr_32220869.mp3	Elle est peinte sur la voûte de la chapelle de Buron.	2	0	twenties	female		fr	
188ccc661da44c177944501ac7e880f2a6fdd838d35147be992daab86a32f178b41cc1564fe25fe58445f19671cf1461b595be9973b5ca2ba1672e6002e9806f	common_voice_fr_32786513.mp3	Mu Shiying passe son enfance à Shanghai, où son père est banquier.	2	0				fr	
188ccc661da44c177944501ac7e880f2a6fdd838d35147be992daab86a32f178b41cc1564fe25fe58445f19671cf1461b595be9973b5ca2ba1672e6002e9806f	common_voice_fr_32786516.mp3	Sans un minimum de connaissance des religions, ces œuvres sont illisibles.	2	0				fr	
188ccc661da44c177944501ac7e880f2a6fdd838d35147be992daab86a32f178b41cc1564fe25fe58445f19671cf1461b595be9973b5ca2ba1672e6002e9806f	common_voice_fr_32786518.mp3	Aucune émission radio inhabituelle n'a été détectée.	2	0				fr	
1ac9e7cc4090e4bd9130aff588c8fbef25329d3db676865519d1f0e7ebf2845cca570a9bc1cf2f51e516b61dcda29c5d75d856f6de4524f5e36041d76597b172	common_voice_fr_32823910.mp3	Mais Maxime du Touchais est le meurtrier de son beau-père.	2	0				fr	
1ac9e7cc4090e4bd9130aff588c8fbef25329d3db676865519d1f0e7ebf2845cca570a9bc1cf2f51e516b61dcda29c5d75d856f6de4524f5e36041d76597b172	common_voice_fr_32823912.mp3	À repère égal, les crues qu'il signale sont donc moins graves.	2	0				fr	
1ac9e7cc4090e4bd9130aff588c8fbef25329d3db676865519d1f0e7ebf2845cca570a9bc1cf2f51e516b61dcda29c5d75d856f6de4524f5e36041d76597b172	common_voice_fr_32823913.mp3	Plusieurs spectacles ont lieu dans le parc, certains avec la participation d'animaux.	3	0				fr	
21d42e2c3cbc9fe9bb612d3db78df68f3a44269ec38776c8a79627263156957b0878470b3d8dc924f61bf18b904226ee6e756c0d636bf1d324b551bfbcb780f7	common_voice_fr_32575831.mp3	Il établit aussi plusieurs usines en Moravie.	2	0				fr	
21d42e2c3cbc9fe9bb612d3db78df68f3a44269ec38776c8a79627263156957b0878470b3d8dc924f61bf18b904226ee6e756c0d636bf1d324b551bfbcb780f7	common_voice_fr_32575834.mp3	Sa mère très âgée se fait de plus en plus possessive.	3	0				fr	
21d42e2c3cbc9fe9bb612d3db78df68f3a44269ec38776c8a79627263156957b0878470b3d8dc924f61bf18b904226ee6e756c0d636bf1d324b551bfbcb780f7	common_voice_fr_32575898.mp3	Elle se montrait, en effet, très-patiente au travail.	2	1				fr	
220699e10c4e783c55b18529498a4bc17cc7f588310f128b61bbd52457d40fa4df58d91173cda221a43bf93a168af9a588095352e72990d1c16632814c7d0643	common_voice_fr_32676766.mp3	Le rabbin Moshe Mordechai est tué lors d'un des raids de l'armée suédoise.	2	1				fr	
220699e10c4e783c55b18529498a4bc17cc7f588310f128b61bbd52457d40fa4df58d91173cda221a43bf93a168af9a588095352e72990d1c16632814c7d0643	common_voice_fr_32676767.mp3	Elle appartient à la famille des lincosamides.	3	0				fr	
220699e10c4e783c55b18529498a4bc17cc7f588310f128b61bbd52457d40fa4df58d91173cda221a43bf93a168af9a588095352e72990d1c16632814c7d0643	common_voice_fr_32676772.mp3	On le trouve en Australie, sur l'île Norfolk et en Nouvelle-Zélande.	2	0				fr	
30f50137a4ed3910ae6ad34c54e44ef10f5cc46a9f4f914eecad184209503b0a5e66af6054b3392f981e509aba3dfc653a3e7310b801c8f159402e412671d026	common_voice_fr_32838000.mp3	Environ deux fois par siècle, un évènement catastrophique est observé, accompagné de sévères dégâts.	2	0				fr	
30f50137a4ed3910ae6ad34c54e44ef10f5cc46a9f4f914eecad184209503b0a5e66af6054b3392f981e509aba3dfc653a3e7310b801c8f159402e412671d026	common_voice_fr_32838001.mp3	Panthéons, parthénons, cathédrales qu’ont faites	2	0				fr	
30f50137a4ed3910ae6ad34c54e44ef10f5cc46a9f4f914eecad184209503b0a5e66af6054b3392f981e509aba3dfc653a3e7310b801c8f159402e412671d026	common_voice_fr_32838002.mp3	Depuis lors, seuls les signaux horaires sont diffusés.	2	0				fr	
3a8b264accc1579b8f29452764d85c8e50c6132b8c05b23fdfaf517d5eea28aac2dff4afe0acc522641c1eeeb1bd94a0a778eaf6176f70914b9aadf4e73f6c2b	common_voice_fr_32191727.mp3	Éventuellement équipés de tuiles Blazer.	2	0				fr	
3a8b264accc1579b8f29452764d85c8e50c6132b8c05b23fdfaf517d5eea28aac2dff4afe0acc522641c1eeeb1bd94a0a778eaf6176f70914b9aadf4e73f6c2b	common_voice_fr_32191728.mp3	Son œuvre est fortement marquée par son engagement politique libéral.	2	0				fr	
3a8b264accc1579b8f29452764d85c8e50c6132b8c05b23fdfaf517d5eea28aac2dff4afe0acc522641c1eeeb1bd94a0a778eaf6176f70914b9aadf4e73f6c2b	common_voice_fr_32191730.mp3	An Ik-soo joue en faveur de l'Ilhwa Chunma, et des Pohang Steelers.	2	0				fr	
467e7ddb71b43eadfbfa1a7413d7ba3c05be11b7b791b864614a2b68cf0e8f4a53b956eb9ba06d0b8071cf2201afaa65256aa043dd29770a352ab7db2e4f764b	common_voice_fr_32825555.mp3	La tombe de Leo Stein est située dans le cimetière central de Vienne.	2	0				fr	
467e7ddb71b43eadfbfa1a7413d7ba3c05be11b7b791b864614a2b68cf0e8f4a53b956eb9ba06d0b8071cf2201afaa65256aa043dd29770a352ab7db2e4f764b	common_voice_fr_32825557.mp3	Durant sa jeunesse, Georges Bellec fait l'école des beaux-arts de Bordeaux, puis de Paris.	2	0				fr	
467e7ddb71b43eadfbfa1a7413d7ba3c05be11b7b791b864614a2b68cf0e8f4a53b956eb9ba06d0b8071cf2201afaa65256aa043dd29770a352ab7db2e4f764b	common_voice_fr_32825559.mp3	Elle est la première jeune femme à être Miss International.	2	0				fr	
4e129c369185e7a220c882bae23a9ddbd7de6b0bf7366cbd058e6bb6575c09869dfa17f80bfe9e228268121d6fbab151d3480fd3133119a1fe1a04ae236ed60e	common_voice_fr_32858770.mp3	Plus tard la même année, il revient aux côtés du roi norvégien Harald Hardrade.	3	0				fr	
4e129c369185e7a220c882bae23a9ddbd7de6b0bf7366cbd058e6bb6575c09869dfa17f80bfe9e228268121d6fbab151d3480fd3133119a1fe1a04ae236ed60e	common_voice_fr_32858771.mp3	Deux mois plus tard, une autre rencontre amicale est organisée contre la Croatie.	2	0				fr	
4e129c369185e7a220c882bae23a9ddbd7de6b0bf7366cbd058e6bb6575c09869dfa17f80bfe9e228268121d6fbab151d3480fd3133119a1fe1a04ae236ed60e	common_voice_fr_32858772.mp3	Ce personnage de Peetie Wheatstraw est décrit dans l'œuvre de Ralph Ellison.	2	0				fr	
55d149ad856dadd453b0f0fd683a4233f436addba27c0a792d069e222f699ce1a8b579534ba82b415931434b178fb28ad15fc3f53494b95ff549bcbec5d72568	common_voice_fr_31884105.mp3	Avise-toi de cela? dit Zélie en intervenant.	2	0	thirties	male	Français de France	fr	
55d149ad856dadd453b0f0fd683a4233f436addba27c0a792d069e222f699ce1a8b579534ba82b415931434b178fb28ad15fc3f53494b95ff549bcbec5d72568	common_voice_fr_31884106.mp3	La rue du Fossé aux Loups était jadis beaucoup plus longue.	2	0	thirties	male	Français de France	fr	
55d149ad856dadd453b0f0fd683a4233f436addba27c0a792d069e222f699ce1a8b579534ba82b415931434b178fb28ad15fc3f53494b95ff549bcbec5d72568	common_voice_fr_31884107.mp3	La forêt est propriété du conseil départemental d'Ille-et-Vilaine et est un espace naturel sensible.	2	0	thirties	male	Français de France	fr	
6fda7385e6976b5781134f4499b1112fd4d630b5a00e20c547ffc6e69db1d46976a57aa61edec05157bc0e0a34e74c153c7df5a35a9d9ccba3aeed82250a3c67	common_voice_fr_32844289.mp3	Wolfgang Breuer joue en Allemagne et en Autriche.	2	0				fr	
6fda7385e6976b5781134f4499b1112fd4d630b5a00e20c547ffc6e69db1d46976a57aa61edec05157bc0e0a34e74c153c7df5a35a9d9ccba3aeed82250a3c67	common_voice_fr_32844291.mp3	La première, liée à l'Exode, est la Pâque, la seconde une fête des récoltes.	2	0				fr	
6fda7385e6976b5781134f4499b1112fd4d630b5a00e20c547ffc6e69db1d46976a57aa61edec05157bc0e0a34e74c153c7df5a35a9d9ccba3aeed82250a3c67	common_voice_fr_32844292.mp3	Aucune communication directe par route n'existe avec les autres communes limitrophes.	2	0				fr	
74f02f22d872ba29d8fe75c07568b2c025c1230db996e1342a9721fd47298f22b9f09533f596b0c09d19a23b8466edc86007cf121f44e14bad79b4179fae8e18	common_voice_fr_32823816.mp3	Le prince Jean fut inhumé dans la Cathédrale de Linköping.	2	1				fr	
74f02f22d872ba29d8fe75c07568b2c025c1230db996e1342a9721fd47298f22b9f09533f596b0c09d19a23b8466edc86007cf121f44e14bad79b4179fae8e18	common_voice_fr_32823817.mp3	D'autres modules ont été développés par la communauté OpenSource.	2	0				fr	
74f02f22d872ba29d8fe75c07568b2c025c1230db996e1342a9721fd47298f22b9f09533f596b0c09d19a23b8466edc86007cf121f44e14bad79b4179fae8e18	common_voice_fr_32823818.mp3	C'est alors qu'il prend conscience de son erreur et frappe le patron de l'usine.	2	0				fr	
80b31f27304574399cdfb9b3bcfb507e6855c8a8c5e788f3acb3977036821eefd31204d9aebff342ee4c7c7d990e8e6860661a1741aa2a38089ba3af3496dc74	common_voice_fr_32696885.mp3	De l'autre côté plus à gauche, des courtisans regardent avec effroi cet accident stupéfiant.	2	0				fr	
80b31f27304574399cdfb9b3bcfb507e6855c8a8c5e788f3acb3977036821eefd31204d9aebff342ee4c7c7d990e8e6860661a1741aa2a38089ba3af3496dc74	common_voice_fr_32696889.mp3	Cette phase de colonisation exponentielle se poursuit durant l'été et l'automne.	2	0				fr	
80b31f27304574399cdfb9b3bcfb507e6855c8a8c5e788f3acb3977036821eefd31204d9aebff342ee4c7c7d990e8e6860661a1741aa2a38089ba3af3496dc74	common_voice_fr_32696890.mp3	Son revers est moins incisif, mais reste néanmoins un coup plutôt solide.	2	0				fr	
b4433171f1d54c2cf3adf0d22152833603bc4c19548bde6385a30208c2a8ee6a535b9d9d6dab80c654d445851ca6885fdb00efb5768081b85a889447eb968e81	common_voice_fr_32778460.mp3	Stéphanie a aussi prédit la date de sa mort.	2	0				fr	
b4433171f1d54c2cf3adf0d22152833603bc4c19548bde6385a30208c2a8ee6a535b9d9d6dab80c654d445851ca6885fdb00efb5768081b85a889447eb968e81	common_voice_fr_32778462.mp3	La colère, très-rare chez elle, était tenace et implacable.	2	0				fr	
b4433171f1d54c2cf3adf0d22152833603bc4c19548bde6385a30208c2a8ee6a535b9d9d6dab80c654d445851ca6885fdb00efb5768081b85a889447eb968e81	common_voice_fr_32778601.mp3	Lin-Pao travaillait aussi pour Crandao, lequel avait aussi fait assassiner José Carala à Brasilia.	2	0				fr	
bce49097cddcf4cab2e4bcac8e6cff6d5e65f0b3a8ac198bb1e729e1c785b637b2ba18f08f7f67abbe36b4d214db50ec4b8577fadff13091b30f241a9fcdf4c8	common_voice_fr_32809700.mp3	De nombreuses mines se trouvent dans les limites mêmes de la ville.	2	0				fr	
bce49097cddcf4cab2e4bcac8e6cff6d5e65f0b3a8ac198bb1e729e1c785b637b2ba18f08f7f67abbe36b4d214db50ec4b8577fadff13091b30f241a9fcdf4c8	common_voice_fr_32809702.mp3	Il franchit la Lütschine, cours d'eau constituant la limite de la commune de Wilderswil.	2	0				fr	
bce49097cddcf4cab2e4bcac8e6cff6d5e65f0b3a8ac198bb1e729e1c785b637b2ba18f08f7f67abbe36b4d214db50ec4b8577fadff13091b30f241a9fcdf4c8	common_voice_fr_32809703.mp3	Ceci permet d'ajuster en fonction des besoins.	2	0				fr	
ca2fda261ef2805a4344ec7877a9f597de3077387fd702e31abf9b3c6295688f1d5dca4c2e45a25c14f1d130dc8568b6de2ca9c90691f2d712e2b00b5b892acc	common_voice_fr_31913480.mp3	Carl Hester est membre de l'Ordre de l'Empire britannique.	2	0				fr	
ca2fda261ef2805a4344ec7877a9f597de3077387fd702e31abf9b3c6295688f1d5dca4c2e45a25c14f1d130dc8568b6de2ca9c90691f2d712e2b00b5b892acc	common_voice_fr_31913481.mp3	Les évènements tragiques se succèdent.	2	0				fr	
ca2fda261ef2805a4344ec7877a9f597de3077387fd702e31abf9b3c6295688f1d5dca4c2e45a25c14f1d130dc8568b6de2ca9c90691f2d712e2b00b5b892acc	common_voice_fr_31913482.mp3	C'étaient des intermédiaires de la Hanse qui négociaient avec les Novgorodiens.	2	0				fr	
f257f9fcf854428b8f0904ab710c33716a2bed517c50c6132dd45b226400121443b63b53dbe59b34050f60304ecb0a0aa432e905f3819b6d6ed6523072ac8250	common_voice_fr_32439288.mp3	Pour une raison indéterminée, le championnat n'a pas pu aller jusqu'à son terme.	2	0				fr	
f257f9fcf854428b8f0904ab710c33716a2bed517c50c6132dd45b226400121443b63b53dbe59b34050f60304ecb0a0aa432e905f3819b6d6ed6523072ac8250	common_voice_fr_32439290.mp3	Artémis en prit ombrage et le fit tuer par un sanglier.	2	0				fr	
f257f9fcf854428b8f0904ab710c33716a2bed517c50c6132dd45b226400121443b63b53dbe59b34050f60304ecb0a0aa432e905f3819b6d6ed6523072ac8250	common_voice_fr_32439292.mp3	L'accusation de corruption portée par Léon d'Ambracie pose elle aussi problème.	2	0				fr	
01081ebae5d4395a351a5538e32bd213bc743bfc259b959c6212bb13f6f08466c29ae8107752ed50cbf0cb90ff34c6bb04e0d2ea1dea89587b079261a9d86bc6	common_voice_fr_32669384.mp3	Elle est entièrement remaniée lors de sa reconstruction.	4	0			Français de Belgique	fr	
01081ebae5d4395a351a5538e32bd213bc743bfc259b959c6212bb13f6f08466c29ae8107752ed50cbf0cb90ff34c6bb04e0d2ea1dea89587b079261a9d86bc6	common_voice_fr_32669389.mp3	Elle est reportée sur la colonne neuf du papyrus de Turin.	2	0			Français de Belgique	fr	
01081ebae5d4395a351a5538e32bd213bc743bfc259b959c6212bb13f6f08466c29ae8107752ed50cbf0cb90ff34c6bb04e0d2ea1dea89587b079261a9d86bc6	common_voice_fr_32669394.mp3	Sous Anne, il y aura vingt-cinq ducs	2	0			Français de Belgique	fr	
01081ebae5d4395a351a5538e32bd213bc743bfc259b959c6212bb13f6f08466c29ae8107752ed50cbf0cb90ff34c6bb04e0d2ea1dea89587b079261a9d86bc6	common_voice_fr_32669398.mp3	De l'achat d'un cheval dressé.	2	0			Français de Belgique	fr	
06e9e140a336c08ccf8d332cca4ebd29c5437adcb01d181a4f38244bf0e6944a82e4c04b81d46a9977201efe339913cee25edc6929950255d88eb058c266abea	common_voice_fr_32493841.mp3	Elles peuvent aussi adopter une alimentation détritivore.	2	0				fr	
06e9e140a336c08ccf8d332cca4ebd29c5437adcb01d181a4f38244bf0e6944a82e4c04b81d46a9977201efe339913cee25edc6929950255d88eb058c266abea	common_voice_fr_32493842.mp3	Il fera l'objet de dévotions jusqu'à une époque récente.	2	0				fr	
